44 83 1.57
44 84 1.45
44 85 1.19
44 86 0.92
45 46 6.82
45 47 2.75
45 48 1.45
45 55 1.34
45 56 2.39
45 57 4.49
45 58 7.50
45 59 4.50
45 60 2.38
45 61 1.42
45 68 1.07
45 69 1.65
45 70 2.47
45 71 2.86
45 72 2.44
45 73 1.74
45 74 1.20
45 81 0.82
45 82 1.13
45 83 1.44
45 84 1.61
45 85 1.51
45 86 1.23
45 87 0.95
46 47 6.98
46 48 2.52
46 49 1.42
46 56 1.38
46 57 2.32
46 58 4.34
46 59 7.18
46 60 4.34
46 61 2.25
46 62 1.37
46 69 1.11
46 70 1.69
46 71 2.36
46 72 2.74
46 73 2.32
46 74 1.63
46 75 1.15
46 82 0.86
46 83 1.17
46 84 1.49
46 85 1.61
46 86 1.46
46 87 1.19
46 88 0.92
47 48 6.35
47 49 2.53
47 50 1.42
47 57 1.42
47 58 2.34
47 59 4.41
47 60 6.82
47 61 4.23
47 62 2.25
47 63 1.39
47 70 1.19
47 71 1.73
47 72 2.34
47 73 2.64
47 74 2.15
47 75 1.59
47 76 1.13
47 83 0.93
47 84 1.26
47 85 1.50
47 86 1.55
47 87 1.41
47 88 1.13
47 89 0.89
48 49 7.69
48 50 3.02
48 51 1.49
48 58 1.38
48 59 2.22
48 60 4.03
48 61 8.40
48 62 5.34
48 63 2.78
48 64 1.44
48 71 1.19
48 72 1.65
48 73 2.24
48 74 2.53
48 75 2.34
48 76 1.80
48 77 1.12
48 84 0.97
48 85 1.23
48 86 1.44
48 87 1.54
48 88 1.39
48 89 1.16
48 90 0.84
49 50 8.64
49 51 3.17
49 52 1.68
49 59 1.35
49 60 2.13
49 61 4.83
49 62 10.50
49 63 6.47
49 64 2.88
49 65 1.44
49 72 1.14
49 73 1.58
49 74 2.16
49 75 2.86
49 76 2.85
49 77 1.83
49 78 1.13
49 85 0.94
49 86 1.15
49 87 1.40
49 88 1.47
49 89 1.41
49 90 1.14
49 91 0.87
50 51 8.43
50 52 3.50
50 60 1.29
50 61 2.45
50 62 6.21
50 63 11.60
50 64 6.31
50 65 2.73
50 73 1.08
50 74 1.53
50 75 2.44
50 76 3.56
50 77 2.86
50 78 1.82
50 86 0.87
50 87 1.11
50 88 1.31
50 89 1.50
50 90 1.50
50 91 1.21
51 52 10.00
51 61 1.29
51 62 2.73
51 63 6.05
51 64 9.50
51 65 5.58
51 74 0.95
51 75 1.49
51 76 2.65
51 77 3.23
51 78 2.70
51 87 0.77
51 88 0.96
51 89 1.25
51 90 1.61
51 91 1.54
52 62 1.52
52 63 3.01
52 64 6.25
52 65 8.57
52 75 1.01
52 76 1.84
52 77 2.86
52 78 3.25
52 88 0.75
52 89 1.03
52 90 1.56
52 91 1.73
53 54 6.78
53 55 2.64
53 56 1.42
53 66 6.91
53 67 4.47
53 68 2.47
53 69 1.39
53 79 3.16
53 80 2.74
53 81 1.73
53 82 1.10
53 92 1.71
53 93 1.51
53 94 1.16
53 95 0.83
54 55 7.11
54 56 2.86
54 57 1.48
54 66 4.28
54 67 6.24
54 68 4.56
54 69 2.45
54 70 1.37
54 79 2.43
54 80 2.99
54 81 2.38
54 82 1.64
54 83 1.06
54 92 1.43
54 93 1.48
54 94 1.34
54 95 1.06
54 96 0.79
55 56 8.17
55 57 2.94
55 58 1.49
55 66 2.34
55 67 4.33
55 68 7.02
55 69 4.80
55 70 2.49
55 71 1.35
55 79 1.64
55 80 2.50
55 81 2.82
55 82 2.40
55 83 1.63
55 84 1.07
55 92 1.11
55 93 1.32
55 94 1.45
55 95 1.34
55 96 1.08
55 97 0.80
56 57 7.78
56 58 2.82
56 59 1.47
56 66 1.37
56 67 2.37
56 68 4.50
56 69 6.78
56 70 4.70
56 71 2.34
56 72 1.34
56 79 1.07
56 80 1.68
56 81 2.33
56 82 2.73
56 83 2.29
56 84 1.59
56 85 1.09
56 92 0.81
56 93 1.02
56 94 1.28
56 95 1.41
56 96 1.32
56 97 1.06
56 98 0.83
57 58 6.87
57 59 2.60
57 60 1.54
57 67 1.34
57 68 2.34
57 69 4.42
57 70 6.93
57 71 4.23
57 72 2.21
57 73 1.40
57 80 1.08
57 81 1.60
57 82 2.31
57 83 2.64
57 84 2.22
57 85 1.60
57 86 1.14
57 93 0.75
57 94 1.00
57 95 1.27
57 96 1.43
57 97 1.32
57 98 1.10
57 99 0.90
58 59 6.18
58 60 2.66
58 61 1.53
58 68 1.31
58 69 2.27
58 70 4.24
58 71 6.14
58 72 3.92
58 73 2.25
58 74 1.44
58 81 1.04
58 82 1.58
58 83 2.21
58 84 2.57
58 85 2.23
58 86 1.65
58 87 1.19
58 94 0.75
58 95 1.02
58 96 1.32
58 97 1.45
58 98 1.39
58 99 1.19
58 100 0.95
59 60 6.53
59 61 2.55
59 62 1.48
59 69 1.31
59 70 2.20
59 71 3.76
59 72 5.85
59 73 3.91
59 74 2.20
59 75 1.43
59 82 1.06
59 83 1.58
59 84 2.23
59 85 2.52
59 86 2.18
59 87 1.63
59 88 1.18
59 95 0.79
59 96 1.09
59 97 1.37
59 98 1.53
59 99 1.44
59 100 1.20
59 101 0.96
60 61 5.74
60 62 2.42
60 63 1.44
60 70 1.43
60 71 2.28
60 72 3.86
60 73 5.97
60 74 3.62
60 75 2.13
60 76 1.37
60 83 1.19
60 84 1.74
60 85 2.26
60 86 2.48
60 87 2.11
60 88 1.57
60 89 1.16
60 96 0.90
60 97 1.20
60 98 1.47
60 99 1.55
60 100 1.40
60 101 1.19
60 102 0.90
61 62 6.72
61 63 2.87
61 64 1.43
61 71 1.44
61 72 2.16
61 73 3.55
61 74 4.90
61 75 3.73
61 76 2.31
61 77 1.30
61 84 1.23
61 85 1.65
61 86 2.10
61 87 2.37
61 88 2.05
61 89 1.60
61 90 1.03
61 97 0.94
61 98 1.21
61 99 1.39
61 100 1.46
61 101 1.39
61 102 1.11
61 103 0.84
62 63 9.14
62 64 3.25
62 65 1.53
62 72 1.38
62 73 2.06
62 74 3.48
62 75 5.99
62 76 5.01
62 77 2.53
62 78 1.35
62 85 1.18
62 86 1.56
62 87 2.11
62 88 2.36
62 89 2.22
62 90 1.59
62 91 1.09
62 98 0.94
62 99 1.14
62 100 1.34
62 101 1.45
62 102 1.30
62 103 1.07
62 104 0.83
63 64 9.15
63 65 3.17
63 73 1.33
63 74 2.12
63 75 4.43
63 76 8.49
63 77 5.34
63 78 2.54
63 86 1.11
63 87 1.56
63 88 2.07
63 89 2.63
63 90 2.47
63 91 1.74
63 99 0.88
63 100 1.09
63 101 1.29
63 102 1.34
63 103 1.50
63 104 1.12
64 65 9.07
64 74 1.21
64 75 2.24
64 76 5.70
64 77 9.27
64 78 5.69
64 87 1.03
64 88 1.45
64 89 2.28
64 90 3.39
64 91 2.95
64 100 0.80
64 101 1.01
64 102 1.24
64 103 1.53
64 104 1.56
65 75 1.23
65 76 2.71
65 77 5.80
65 78 8.71
65 88 0.98
65 89 1.56
65 90 2.92
65 91 3.53
65 101 0.76
65 102 1.00
65 103 1.43
65 104 1.72
66 67 7.82
66 68 3.10
66 69 1.58
66 79 7.13
66 80 5.27
66 81 2.57
66 82 1.42
66 92 3.03
66 93 2.58
66 94 1.78
66 95 1.13
66 105 1.64
66 106 1.49
66 107 1.16
66 108 0.83
67 68 7.81
67 69 2.94
67 70 1.48
67 79 4.84
67 80 8.49
67 81 4.74
67 82 2.40
67 83 1.33
67 92 2.62
67 93 2.91
67 94 2.43
67 95 1.65
67 96 1.07
67 105 1.49
67 106 1.59
67 107 1.40
67 108 1.08
67 109 0.80
68 69 7.42
68 70 2.76
68 71 1.40
68 79 2.46
68 80 4.88
68 81 6.88
68 82 4.34
68 83 2.24
68 84 1.26
68 92 1.70
68 93 2.27
68 94 2.63
68 95 2.25
68 96 1.56
68 97 1.01
68 105 1.09
68 106 1.33
68 107 1.42
68 108 1.28
68 109 1.02
68 110 0.76
69 70 7.01
69 71 2.62
69 72 1.38
69 79 1.36
69 80 2.46
69 81 4.55
69 82 7.00
69 83 4.33
69 84 2.21
69 85 1.28
69 92 1.08
69 93 1.54
69 94 2.22
69 95 2.64
69 96 2.27
69 97 1.55
69 98 1.04
69 105 0.79
69 106 1.02
69 107 1.28
69 108 1.39
69 109 1.27
69 110 1.02
69 111 0.79
70 71 6.52
70 72 2.47
70 73 1.49
70 80 1.33
70 81 2.30
70 82 4.45
70 83 6.48
70 84 4.04
70 85 2.16
70 86 1.36
70 93 0.98
70 94 1.48
70 95 2.16
70 96 2.61
70 97 2.17
70 98 1.54
70 99 1.12
70 106 0.74
70 107 0.99
70 108 1.23
70 109 1.35
70 110 1.27
70 111 1.06
70 112 0.86
71 72 5.60
71 73 2.52
71 74 1.58
71 81 1.27
71 82 2.24
71 83 4.10
71 84 6.28
71 85 3.91
71 86 2.19
71 87 1.42
71 94 0.97
71 95 1.48
71 96 2.18
71 97 2.50
71 98 2.16
71 99 1.65
71 100 1.20
71 107 0.73
71 108 0.98
71 109 1.23
71 110 1.39
71 111 1.35
71 112 1.16
71 113 0.93
72 73 5.37
72 74 2.48
72 75 1.56
72 82 1.27
72 83 2.13
72 84 3.74
72 85 5.36
72 86 3.47
72 87 2.09
72 88 1.40
72 95 0.99
72 96 1.50
72 97 2.08
72 98 2.42
72 99 2.15
72 100 1.61
72 101 1.20
72 108 0.74
72 109 0.99
72 110 1.27
72 111 1.46
72 112 1.40
72 113 1.17
72 114 0.90
73 74 5.58
73 75 2.49
73 76 1.50
73 83 1.40
73 84 2.25
73 85 3.58
73 86 5.11
73 87 3.38
73 88 2.08
73 89 1.43
73 96 1.11
73 97 1.60
73 98 2.18
73 99 2.40
73 100 2.08
73 101 1.62
73 102 1.14
73 109 0.80
73 110 1.10
73 111 1.41
73 112 1.51
73 113 1.38
73 114 1.11
73 115 0.88
74 75 5.76
74 76 2.60
74 77 1.38
74 84 1.51
74 85 2.23
74 86 3.61
74 87 5.22
74 88 3.58
74 89 2.28
74 90 1.28
74 97 1.21
74 98 1.70
74 99 2.14
74 100 2.43
74 101 2.23
74 102 1.63
74 103 1.13
74 110 0.90
74 111 1.22
74 112 1.45
74 113 1.50
74 114 1.36
74 115 1.13
74 116 0.85
75 76 7.34
75 77 2.77
75 78 1.37
75 85 1.50
75 86 2.26
75 87 4.03
75 88 5.80
75 89 4.28
75 90 2.20
75 91 1.30
75 98 1.27
75 99 1.69
75 100 2.29
75 101 2.68
75 102 2.26
75 103 1.63
75 104 1.11
75 111 1.00
75 112 1.26
75 113 1.45
75 114 1.53
75 115 1.39
75 116 1.09
75 117 0.82
76 77 9.77
76 78 3.26
76 86 1.43
76 87 2.34
76 88 4.14
76 89 7.39
76 90 5.23
76 91 2.72
76 99 1.19
76 100 1.67
76 101 2.26
76 102 2.59
76 103 2.42
76 104 1.82
76 112 0.95
76 113 1.16
76 114 1.38
76 115 1.46
76 116 1.50
76 117 1.08
77 78 8.97
77 87 1.33
77 88 2.16
77 89 4.68
77 90 9.45
77 91 5.99
77 100 1.08
77 101 1.50
77 102 2.17
77 103 3.01
77 104 2.90
77 113 0.83
77 114 1.06
77 115 1.29
77 116 1.42
77 117 1.40
78 88 1.22
78 89 2.30
78 90 5.90
78 91 9.22
78 101 1.00
78 102 1.50
78 103 2.54
78 104 3.34
78 114 0.79
78 115 1.01
78 116 1.27
78 117 1.49
79 80 6.27
79 81 2.71
79 82 1.42
79 92 6.14
79 93 4.20
79 94 2.32
79 95 1.29
79 105 2.72
79 106 2.32
79 107 1.60
79 108 1.02
79 118 1.54
79 119 1.45
79 120 1.12
79 121 0.78
80 81 7.05
80 82 2.75
80 83 1.41
80 92 4.28
80 93 6.06
80 94 4.36
80 95 2.31
80 96 1.30
80 105 2.36
80 106 2.72
80 107 2.28
80 108 1.56
80 109 1.03
80 118 1.39
80 119 1.55
80 120 1.40
80 121 1.05
80 122 0.75
81 82 7.29
81 83 2.74
81 84 1.39
81 92 2.40
81 93 4.29
81 94 6.85
81 95 4.75
81 96 2.41
81 97 1.31
81 105 1.65
81 106 2.36
81 107 2.81
81 108 2.38
81 109 1.65
81 110 1.05
81 118 1.09
81 119 1.37
81 120 1.54
81 121 1.41
81 122 1.05
81 123 0.79
82 83 7.29
82 84 2.68
82 85 1.40
82 92 1.33
82 93 2.23
82 94 4.32
82 95 6.95
82 96 4.67
82 97 2.33
82 98 1.30
82 105 1.04
82 106 1.57
82 107 2.30
82 108 2.74
82 109 2.33
82 110 1.59
82 111 1.05
82 118 0.77
82 119 1.01
82 120 1.33
82 121 1.46
82 122 1.29
82 123 1.04
82 124 0.77
83 84 6.79
83 85 2.59
83 86 1.49
83 93 1.23
83 94 2.21
83 95 4.39
83 96 7.20
83 97 4.45
83 98 2.25
83 99 1.39
83 106 0.99
83 107 1.53
83 108 2.26
83 109 2.69
83 110 2.30
83 111 1.61
83 112 1.12
83 119 0.72
83 120 1.00
83 121 1.29
83 122 1.39
83 123 1.28
83 124 1.03
83 125 0.82
84 85 6.39
84 86 2.54
84 87 1.54
84 94 1.21
84 95 2.19
84 96 4.16
84 97 5.92
84 98 3.81
84 99 2.24
84 100 1.45
84 107 0.97
84 108 1.47
84 109 2.08
84 110 2.46
84 111 2.17
84 112 1.62
84 113 1.19
84 120 0.71
84 121 0.97
84 122 1.19
84 123 1.29
84 124 1.23
84 125 1.07
84 126 0.88
85 86 5.25
85 87 2.40
85 88 1.53
85 95 1.24
